frame,time_sec,kp0_x,kp0_y,kp0_c,kp1_x,kp1_y,kp1_c,kp2_x,kp2_y,kp2_c,kp3_x,kp3_y,kp3_c,kp4_x,kp4_y,kp4_c,kp5_x,kp5_y,kp5_c,kp6_x,kp6_y,kp6_c,kp7_x,kp7_y,kp7_c,kp8_x,kp8_y,kp8_c,kp9_x,kp9_y,kp9_c,kp10_x,kp10_y,kp10_c,kp11_x,kp11_y,kp11_c,kp12_x,kp12_y,kp12_c,kp13_x,kp13_y,kp13_c,kp14_x,kp14_y,kp14_c
160,5.33867,0,0,0,0,0,0,0,0,0,0,0,0,1008,576,0.12995,952,416,0.162438,920,544,0.120095,992,552,0.287035,960,424,0.164259,832,680,0.256183,0,0,0,0,0,0,896,688,0.259924,0,0,0,0,0,0
165,5.5055,0,0,0,0,0,0,0,0,0,0,0,0,1008,576,0.109295,960,416,0.145112,928,544,0.130234,992,552,0.273504,960,424,0.121061,840,680,0.240845,0,0,0,0,0,0,896,688,0.250403,0,0,0,0,0,0
170,5.67233,0,0,0,0,0,0,0,0,0,0,0,0,1016,568,0.115665,952,416,0.133802,0,0,0,992,552,0.216101,968,432,0.105928,824,672,0.123063,0,0,0,0,0,0,880,680,0.132067,0,0,0,0,0,0
175,5.83917,0,0,0,0,0,0,0,0,0,0,0,0,1016,568,0.114587,952,416,0.130198,0,0,0,992,552,0.20894,968,424,0.117561,824,672,0.102846,0,0,0,0,0,0,880,680,0.109936,0,0,0,0,0,0
180,6.006,0,0,0,0,0,0,0,0,0,0,0,0,1016,568,0.116515,952,416,0.145044,0,0,0,992,552,0.201411,0,0,0,832,672,0.101682,0,0,0,0,0,0,872,680,0.102647,0,0,0,0,0,0
185,6.17283,0,0,0,0,0,0,0,0,0,0,0,0,1008,568,0.283952,960,416,0.464811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,6.33967,0,0,0,0,0,0,0,0,0,0,0,0,1008,568,0.291171,960,416,0.479511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,6.5065,0,0,0,0,0,0,0,0,0,0,0,0,1000,568,0.183244,960,416,0.245272,0,0,0,992,552,0.233157,960,432,0.126508,0,0,0,0,0,0,0,0,0,864,664,0.13182,0,0,0,0,0,0
200,6.67333,0,0,0,0,0,0,0,0,0,0,0,0,1000,544,0.135157,952,416,0.174539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,6.84017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,512,0.146861,984,560,0.488265,968,432,0.406245,784,632,0.147557,0,0,0,0,0,0,872,664,0.297249,0,0,0,0,0,0
210,7.007,0,0,0,0,0,0,0,0,0,0,0,0,992,544,0.173091,960,408,0.269166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,7.17383,0,0,0,0,0,0,1760,864,0.107661,0,0,0,1000,552,0.110056,960,408,0.260471,0,0,0,0,0,0,960,424,0.152415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,7.34067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960,424,0.13244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,7.5075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,7.67433,800,328,0.347572,816,320,0.332791,784,320,0.364323,712,448,0.251231,0,0,0,0,0,0,848,432,0.28446,920,424,0.431948,984,432,0.507879,760,672,0.141152,0,0,0,0,0,0,872,664,0.143349,0,0,0,0,0,0
235,7.84117,800,336,0.617566,816,328,0.605117,784,320,0.606277,696,448,0.409124,0,0,0,0,0,0,848,440,0.396765,920,424,0.503167,1000,472,0.506586,752,664,0.203925,0,0,0,0,0,0,872,664,0.162977,0,0,0,0,0,0
240,8.008,792,336,0.511448,816,328,0.462575,784,320,0.518458,680,448,0.482553,664,536,0.153846,0,0,0,864,440,0.384052,928,448,0.25964,976,464,0.224136,736,672,0.263031,0,0,0,0,0,0,864,664,0.243842,0,0,0,0,0,0
245,8.17483,784,328,0.30733,800,320,0.289778,768,328,0.352025,696,448,0.409437,664,488,0.181006,0,0,0,848,432,0.324571,928,448,0.348392,1016,536,0.358826,736,616,0.3119,760,736,0.131101,0,0,0,856,624,0.222105,0,0,0,0,0,0
250,8.34167,784,320,0.189942,792,320,0.160236,776,320,0.212132,720,448,0.164025,0,0,0,0,0,0,856,448,0.143617,944,456,0.30285,1016,536,0.548815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,8.5085,752,376,0.302096,760,352,0.259059,736,360,0.372503,664,456,0.673443,656,560,0.354165,680,552,0.264581,832,432,0.494771,912,448,0.443684,1000,512,0.398689,736,640,0.484711,768,744,0.169399,0,0,0,848,608,0.48236,880,552,0.269344,888,688,0.102138
260,8.67533,776,328,0.350626,784,328,0.323008,760,328,0.381088,664,456,0.649822,648,560,0.365834,688,568,0.289986,848,432,0.459301,912,448,0.447355,1000,520,0.47285,736,656,0.465406,752,768,0.151101,0,0,0,856,640,0.390951,896,760,0.133428,0,0,0
265,8.84217,792,328,0.332878,808,320,0.325032,768,320,0.354544,680,448,0.43394,656,560,0.164485,0,0,0,856,432,0.375595,920,456,0.435993,1008,520,0.565017,728,672,0.369923,752,784,0.101354,0,0,0,856,648,0.349842,0,0,0,0,0,0
270,9.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,888,448,0.176624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,9.17583,800,336,0.630892,816,328,0.622373,784,320,0.63692,672,456,0.668643,656,568,0.437593,696,560,0.431689,848,432,0.509832,904,456,0.384665,920,488,0.128763,736,632,0.382649,760,744,0.166608,0,0,0,856,616,0.339533,0,0,0,0,0,0
280,9.34267,792,320,0.176914,792,320,0.161699,776,320,0.215649,688,448,0.23546,664,456,0.131395,0,0,0,824,424,0.155642,888,432,0.130898,0,0,0,736,592,0.189294,0,0,0,0,0,0,824,584,0.112534,0,0,0,0,0,0
285,9.5095,784,328,0.165008,784,320,0.149798,768,328,0.199651,704,448,0.188701,680,456,0.104553,0,0,0,832,424,0.162421,896,440,0.23507,0,0,0,744,584,0.238752,784,704,0.119341,0,0,0,832,584,0.139464,0,0,0,0,0,0
290,9.67633,808,336,0.837938,824,328,0.807828,792,320,0.798123,688,432,0.611124,664,544,0.253222,0,0,0,864,424,0.67196,920,456,0.507436,928,488,0.332756,744,632,0.468094,760,752,0.206495,0,0,0,872,632,0.562239,904,776,0.208787,0,0,0
295,9.84317,808,336,0.826449,824,328,0.811565,792,320,0.801598,688,440,0.686606,656,560,0.442823,704,592,0.295802,864,424,0.652089,920,448,0.512748,928,480,0.284637,744,632,0.493519,768,760,0.21919,0,0,0,872,624,0.575939,904,776,0.224217,0,0,0
300,10.01,808,336,0.561837,824,328,0.567826,792,320,0.551073,696,440,0.406908,672,464,0.207453,760,440,0.177626,840,432,0.427153,904,432,0.346058,920,480,0.168488,752,624,0.422988,768,744,0.158781,0,0,0,864,624,0.419717,896,752,0.152983,1024,552,0.114357
305,10.1768,816,320,0.227326,824,320,0.218565,800,320,0.228201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,10.3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,10.5105,808,328,0.609539,824,320,0.609734,784,320,0.609141,704,448,0.6349,656,568,0.335243,664,552,0.392283,904,448,0.714957,992,552,0.706985,0,0,0,728,688,0.531821,760,856,0.164296,0,0,0,888,680,0.625162,896,864,0.210879,0,0,0
320,10.6773,800,320,0.850269,824,304,0.776679,784,304,0.836986,728,448,0.513675,712,552,0.142345,744,416,0.113549,904,440,0.764129,992,552,0.689089,1024,520,0.127408,768,664,0.417277,760,760,0.153202,0,0,0,896,672,0.559727,896,848,0.150419,0,0,0
325,10.8442,800,328,0.702235,816,312,0.660965,784,312,0.68222,712,448,0.453536,672,584,0.180879,0,0,0,912,440,0.681405,992,552,0.696198,1112,528,0.357328,752,688,0.361496,0,0,0,0,0,0,896,688,0.539428,912,880,0.154661,0,0,0
330,11.011,800,328,0.645851,816,320,0.6046,784,320,0.625799,704,456,0.454606,664,552,0.18279,720,616,0.170711,904,440,0.612525,1000,536,0.6157,1064,528,0.371243,736,688,0.412225,736,776,0.107832,0,0,0,888,688,0.613622,952,720,0.437986,928,864,0.150285
335,11.1778,800,328,0.841027,824,312,0.823252,776,304,0.81324,680,448,0.5795,608,528,0.247566,608,496,0.216007,904,440,0.789608,1008,544,0.784074,1120,512,0.452399,712,704,0.64962,752,864,0.134341,0,0,0,872,696,0.703232,952,728,0.348902,920,864,0.151594
340,11.3447,792,320,0.939371,824,312,0.894357,776,296,0.945787,656,456,0.721726,584,528,0.436923,616,512,0.144933,912,448,0.859194,1008,544,0.81327,1120,512,0.631971,712,712,0.656606,744,872,0.152822,0,0,0,888,704,0.659783,904,880,0.185969,0,0,0
345,11.5115,800,328,0.755265,816,320,0.726316,776,312,0.684322,688,456,0.545737,648,536,0.200606,0,0,0,904,440,0.762673,1008,536,0.780292,1120,512,0.378648,728,704,0.54787,760,856,0.109421,0,0,0,888,696,0.663425,896,872,0.129139,0,0,0
350,11.6783,792,328,0.437084,808,320,0.504238,768,328,0.434383,696,464,0.500502,648,528,0.189236,0,0,0,912,448,0.715131,1008,528,0.697474,1120,512,0.498055,720,696,0.653353,744,880,0.145901,0,0,0,888,696,0.730121,904,880,0.178578,0,0,0
355,11.8452,792,320,0.177054,808,312,0.178901,776,320,0.170015,720,456,0.200091,560,552,0.220324,616,512,0.19443,912,448,0.387764,1008,528,0.528988,1104,520,0.394651,712,696,0.430959,752,896,0.119858,0,0,0,880,696,0.571133,904,888,0.153853,0,0,0
360,12.012,784,320,0.626057,808,312,0.636247,768,320,0.630394,704,456,0.548972,640,512,0.213945,624,512,0.12573,904,440,0.694445,1008,520,0.6413,1064,520,0.240653,720,696,0.506447,0,0,0,0,0,0,880,696,0.617711,904,880,0.123369,0,0,0
365,12.1788,776,320,0.712622,792,312,0.729346,760,320,0.708075,712,456,0.424965,672,424,0.161861,0,0,0,896,440,0.676205,992,512,0.543246,1080,512,0.481165,728,688,0.329138,0,0,0,0,0,0,888,696,0.504485,896,864,0.127329,0,0,0
370,12.3457,776,328,0.847208,792,312,0.871341,760,312,0.874612,696,456,0.549371,624,536,0.163381,616,480,0.165437,904,432,0.792354,1000,512,0.600883,1080,512,0.273945,720,688,0.432272,760,864,0.109684,0,0,0,888,688,0.536852,904,872,0.145866,0,0,0
375,12.5125,776,328,0.859227,792,312,0.892448,760,320,0.907116,688,448,0.615912,640,520,0.193182,616,504,0.121331,904,440,0.847683,1008,504,0.672665,1112,520,0.234263,712,696,0.537223,0,0,0,0,0,0,880,680,0.579352,904,848,0.125059,0,0,0
380,12.6793,784,328,0.843792,800,312,0.883764,768,312,0.894956,680,448,0.791726,608,544,0.259349,600,504,0.11759,912,432,0.893783,1016,512,0.854964,1104,512,0.237046,720,704,0.560834,768,864,0.181438,0,0,0,896,696,0.649445,920,856,0.268653,0,0,0
385,12.8462,784,320,0.753748,800,312,0.786587,768,312,0.820662,672,456,0.691057,624,568,0.236821,0,0,0,920,440,0.867483,1008,512,0.739557,1120,512,0.57617,712,712,0.572874,752,872,0.178519,0,0,0,904,712,0.577318,936,864,0.238518,0,0,0
390,13.013,800,328,0.658301,832,320,0.708537,792,312,0.750219,680,432,0.785813,592,528,0.300924,624,464,0.298966,904,432,0.846343,992,496,0.70611,1128,512,0.530671,720,704,0.511139,768,856,0.13587,0,0,0,896,696,0.493295,912,880,0.115495,0,0,0
395,13.1798,784,336,0.867707,808,320,0.849468,776,312,0.917875,672,432,0.837556,600,520,0.367992,640,480,0.349259,912,432,0.870075,1000,496,0.680795,1104,512,0.416863,712,696,0.46211,768,848,0.147244,0,0,0,896,696,0.501066,0,0,0,0,0,0
400,13.3467,792,336,0.799288,824,320,0.784486,784,320,0.851699,688,424,0.85546,624,496,0.293792,672,424,0.305949,912,424,0.863771,976,472,0.632149,1040,496,0.680096,736,688,0.45949,808,856,0.214255,0,0,0,912,688,0.526143,928,864,0.168168,0,0,0
405,13.5135,784,336,0.838871,800,320,0.843692,776,320,0.860321,688,424,0.841632,608,496,0.293471,720,392,0.280655,904,432,0.790013,976,472,0.442492,1048,496,0.457628,712,680,0.405912,0,0,0,0,0,0,904,712,0.422535,0,0,0,0,0,0
410,13.6803,768,336,0.900678,792,312,0.914379,752,320,0.937357,680,432,0.8312,616,504,0.292256,584,504,0.201217,904,424,0.890657,1000,488,0.702981,1040,520,0.484117,720,680,0.657054,744,832,0.218958,0,0,0,896,680,0.585961,912,864,0.239815,0,0,0
415,13.8472,768,328,0.884899,792,312,0.883558,752,312,0.937528,672,432,0.820199,584,496,0.362255,632,480,0.226456,912,432,0.909881,1008,512,0.775474,1096,512,0.376749,736,688,0.660483,776,840,0.272991,0,0,0,904,680,0.643475,928,848,0.209772,0,0,0
420,14.014,768,336,0.754104,784,320,0.773641,760,320,0.805874,688,448,0.603551,640,528,0.173746,0,0,0,912,432,0.803108,1000,496,0.621673,1088,520,0.46536,720,696,0.454658,728,840,0.144577,0,0,0,896,704,0.377912,0,0,0,0,0,0
425,14.1808,752,320,0.907532,784,304,0.925501,744,304,0.94365,680,432,0.823113,632,536,0.269191,664,432,0.144877,904,424,0.865035,1000,504,0.701105,1144,520,0.390209,736,696,0.576428,768,864,0.200909,0,0,0,920,704,0.536047,928,888,0.163254,0,0,0
430,14.3477,760,328,0.909986,784,304,0.939618,744,312,0.93432,672,440,0.862286,528,504,0.361813,472,520,0.185626,912,440,0.903672,1000,512,0.689604,1088,520,0.487303,744,712,0.445585,816,856,0.160199,0,0,0,928,696,0.388873,0,0,0,0,0,0
435,14.5145,760,320,0.913384,784,304,0.931304,744,312,0.937696,672,448,0.819996,608,544,0.244744,656,464,0.13081,912,440,0.899828,1000,504,0.626748,1072,520,0.507264,728,712,0.361349,808,864,0.154531,0,0,0,912,696,0.514029,936,856,0.160978,0,0,0
440,14.6813,768,336,0.838021,784,312,0.871516,744,320,0.837311,680,448,0.78479,600,512,0.242713,640,472,0.146139,912,440,0.87246,1008,512,0.761297,1096,520,0.499637,744,696,0.536531,816,856,0.236112,0,0,0,912,688,0.614769,944,832,0.293879,0,0,0
445,14.8482,760,328,0.845766,784,312,0.823156,744,320,0.849039,672,448,0.746867,600,552,0.238111,592,496,0.150441,904,432,0.851114,1008,512,0.710808,1080,520,0.395685,704,704,0.318428,632,760,0.124701,0,0,0,912,704,0.515909,928,848,0.177734,0,0,0
450,15.015,768,336,0.819432,784,320,0.884376,744,328,0.862228,672,448,0.707176,504,520,0.460968,600,496,0.426223,904,440,0.846152,992,496,0.679365,1072,520,0.571014,664,704,0.325423,584,704,0.281986,0,0,0,904,712,0.483407,896,856,0.10562,0,0,0
455,15.1818,752,328,0.814354,776,312,0.900261,744,320,0.867757,664,448,0.796348,496,512,0.754633,472,528,0.190257,912,432,0.879333,1000,512,0.730469,1096,512,0.524249,640,696,0.48302,544,656,0.482272,640,896,0.300732,904,704,0.587138,928,880,0.161117,0,0,0
460,15.3487,752,328,0.85178,776,312,0.907439,736,320,0.872148,688,456,0.596565,624,496,0.168142,0,0,0,904,440,0.813004,984,488,0.723961,1088,512,0.485668,744,704,0.415649,856,896,0.174062,0,0,0,904,696,0.58304,936,872,0.162456,0,0,0
465,15.5155,768,320,0.674116,776,312,0.792998,760,312,0.746917,712,448,0.290501,680,344,0.138147,0,0,0,888,440,0.578872,984,488,0.528347,1080,512,0.522183,784,720,0.300269,832,856,0.122012,0,0,0,920,704,0.400856,0,0,0,0,0,0
470,15.6823,744,344,0.67085,760,328,0.765003,736,336,0.720018,688,456,0.642807,656,536,0.320212,672,560,0.314469,904,440,0.81378,1000,512,0.720854,1112,520,0.504731,760,712,0.567613,816,872,0.278189,0,0,0,904,688,0.750682,936,864,0.319115,968,952,0.10311
475,15.8492,752,352,0.613183,760,320,0.703038,736,336,0.660986,680,448,0.766723,624,544,0.334875,672,560,0.359763,904,440,0.840896,1000,512,0.778111,1112,512,0.485579,752,696,0.59109,584,528,0.23485,0,0,0,904,672,0.81738,960,696,0.376527,960,920,0.127449
480,16.016,744,344,0.827819,760,320,0.880205,728,336,0.835488,688,456,0.69351,648,568,0.296496,696,552,0.434251,904,440,0.831815,1000,512,0.742658,1112,520,0.418544,752,704,0.420108,600,544,0.130831,0,0,0,920,688,0.629574,944,864,0.223488,0,0,0
485,16.1828,744,344,0.742895,760,320,0.808112,728,336,0.814972,680,456,0.802765,624,560,0.379404,680,560,0.163628,896,440,0.815373,1008,520,0.751067,1144,520,0.425006,728,664,0.453918,608,544,0.572975,672,800,0.564345,912,688,0.602397,936,848,0.174872,0,0,0
490,16.3497,752,336,0.665506,768,328,0.709068,744,336,0.740558,696,448,0.616669,656,520,0.235022,680,584,0.140489,888,432,0.801386,976,488,0.68764,1088,520,0.725977,768,680,0.599878,800,840,0.227076,0,0,0,904,664,0.686416,936,824,0.271638,936,912,0.14706
495,16.5165,752,368,0.724117,760,344,0.684114,736,352,0.756779,656,456,0.858048,536,528,0.598788,680,560,0.656037,888,440,0.89009,984,488,0.716846,1088,520,0.648232,720,680,0.645436,608,560,0.589927,672,776,0.36955,896,680,0.708916,936,832,0.182986,0,0,0
500,16.6833,736,360,0.874989,752,336,0.883497,720,344,0.949865,656,448,0.882179,528,512,0.780787,664,560,0.234342,896,440,0.911667,984,512,0.777743,1120,512,0.584304,712,672,0.621075,592,584,0.822314,672,760,0.420812,896,672,0.736323,928,832,0.238041,0,0,0
505,16.8502,744,368,0.904017,760,344,0.893081,720,352,0.949656,664,456,0.83005,528,512,0.800638,624,464,0.521099,896,448,0.91552,992,520,0.787558,1080,520,0.513546,696,704,0.516011,592,592,0.60854,0,0,0,904,704,0.583808,888,864,0.149603,0,0,0
510,17.017,744,376,0.864926,760,352,0.828113,720,360,0.885588,672,472,0.808189,520,520,0.843444,632,480,0.336634,904,456,0.881654,1008,536,0.751956,1104,520,0.428822,696,704,0.545003,584,608,0.583494,624,752,0.106394,896,712,0.614487,896,824,0.11312,0,0,0
515,17.1838,744,376,0.899511,760,344,0.910639,720,360,1.00567,672,472,0.845737,520,520,0.797899,488,552,0.205417,896,456,0.871558,1016,528,0.87063,1136,512,0.466596,712,720,0.585307,576,600,0.490922,0,0,0,904,704,0.660473,896,784,0.2163,0,0,0
520,17.3507,744,368,0.850529,768,344,0.873313,728,352,0.911466,680,488,0.708221,528,520,0.716842,704,528,0.576549,904,456,0.823336,1008,520,0.853246,1120,520,0.413381,728,736,0.312991,560,584,0.25455,0,0,0,904,720,0.385579,0,0,0,0,0,0
525,17.5175,744,368,0.899913,768,344,0.902363,728,352,0.982638,672,480,0.77882,528,528,0.480858,688,552,0.637492,912,456,0.889886,984,512,0.642745,1032,520,0.726829,696,696,0.460209,552,576,0.61536,680,824,0.27479,904,728,0.562041,0,0,0,0,0,0
530,17.6843,744,360,0.865301,768,336,0.874576,728,344,0.868978,680,472,0.725728,608,496,0.255006,656,448,0.156234,904,448,0.827572,984,504,0.622963,1072,520,0.669745,704,688,0.302524,544,576,0.372766,0,0,0,896,704,0.391221,0,0,0,0,0,0
