frame,time_sec,kp0_x,kp0_y,kp0_c,kp1_x,kp1_y,kp1_c,kp2_x,kp2_y,kp2_c,kp3_x,kp3_y,kp3_c,kp4_x,kp4_y,kp4_c,kp5_x,kp5_y,kp5_c,kp6_x,kp6_y,kp6_c,kp7_x,kp7_y,kp7_c,kp8_x,kp8_y,kp8_c,kp9_x,kp9_y,kp9_c,kp10_x,kp10_y,kp10_c,kp11_x,kp11_y,kp11_c,kp12_x,kp12_y,kp12_c,kp13_x,kp13_y,kp13_c,kp14_x,kp14_y,kp14_c
120,4.004,880,320,0.21273,896,312,0.136886,864,312,0.203822,832,352,0.279747,792,440,0.250586,0,0,0,960,352,0.162369,1040,376,0.105874,0,0,0,856,544,0.283238,848,784,0.52358,944,1024,0.629357,968,536,0.119548,0,0,0,0,0,0
125,4.17083,856,288,0.305262,864,272,0.284671,848,280,0.334824,808,336,0.375597,776,408,0.236468,824,552,0.119172,936,320,0.141548,1008,384,0.119474,0,0,0,856,696,0.188995,856,776,0.594663,944,1024,0.599213,0,0,0,0,0,0,0,0,0
130,4.33767,864,288,0.807315,872,272,0.806108,848,280,0.830836,816,352,0.872437,800,448,0.378878,800,440,0.236999,1000,344,0.808643,1088,456,0.611529,1008,536,0.479238,864,584,0.586437,856,760,0.819901,952,1024,0.742597,1048,576,0.545926,1120,712,0.174297,0,0,0
135,4.5045,880,296,0.736151,888,280,0.709016,864,288,0.75555,816,344,0.853386,776,432,0.369732,848,488,0.214633,1016,336,0.805766,1104,472,0.650043,1000,528,0.530652,888,576,0.563915,864,760,0.692212,952,1024,0.70498,1064,584,0.597677,1128,712,0.142698,0,0,0
140,4.67133,880,280,0.60871,896,272,0.573587,872,272,0.650393,824,344,0.584298,800,392,0.248956,976,520,0.152231,1000,344,0.538888,1072,424,0.35787,1048,416,0.181047,896,568,0.353079,856,752,0.780164,952,1024,0.731745,1048,544,0.488685,1024,792,0.221149,1056,960,0.224298
145,4.83817,888,296,0.879769,904,272,0.837684,872,272,0.811795,816,352,0.815656,776,464,0.390392,824,520,0.261732,1024,344,0.928828,1104,472,0.852308,984,528,0.663788,856,608,0.591521,856,744,0.775775,952,1024,0.75231,1048,600,0.705158,1008,776,0.459145,1040,1016,0.258212
150,5.005,896,288,0.831384,904,272,0.816067,880,264,0.804022,816,352,0.752825,776,456,0.349923,824,536,0.13923,1016,344,0.854915,1088,480,0.852378,976,544,0.611768,872,616,0.599129,856,744,0.721789,952,1032,0.740936,1048,592,0.737142,1024,792,0.407627,1048,1024,0.28009
155,5.17183,912,280,0.872133,928,264,0.80505,888,264,0.882817,816,344,0.867497,776,472,0.518911,808,456,0.493524,1016,344,0.892671,1072,456,0.701954,1080,536,0.405948,872,592,0.715185,856,736,0.818559,952,1024,0.73669,1032,584,0.74062,1008,784,0.49127,1040,1008,0.327623
160,5.33867,896,296,0.502838,920,288,0.445332,888,288,0.541818,832,344,0.517266,808,440,0.26895,824,520,0.176002,1008,360,0.413094,1072,480,0.352322,968,512,0.234764,888,568,0.299107,872,768,0.361628,952,1024,0.591132,1032,576,0.428553,1016,792,0.274671,1048,1016,0.229706
165,5.5055,904,296,0.610673,912,280,0.559309,888,288,0.652624,840,352,0.665494,816,488,0.440614,912,496,0.417623,1008,344,0.644425,1080,480,0.532089,952,496,0.268435,904,632,0.497852,880,784,0.36136,952,1016,0.536385,1032,576,0.592292,1016,808,0.358191,1056,1016,0.159192
170,5.67233,904,288,0.254568,920,280,0.204733,896,280,0.279392,872,352,0.286576,848,472,0.287178,912,488,0.383045,1008,352,0.381248,1072,456,0.361375,1064,496,0.228706,904,664,0.401012,864,760,0.480862,952,1016,0.600164,1032,576,0.396557,1000,768,0.378363,1040,992,0.427964
175,5.83917,792,496,0.165073,800,496,0.165011,888,264,0.150958,856,336,0.161141,808,480,0.154525,0,0,0,824,504,0.133932,848,472,0.106117,0,0,0,848,688,0.295862,856,760,0.587907,944,1016,0.540197,0,0,0,0,0,0,1016,992,0.116221
180,6.006,792,432,0.240558,800,472,0.196563,792,440,0.217125,800,432,0.162411,792,480,0.233987,792,488,0.109544,832,496,0.153831,848,472,0.113091,0,0,0,848,688,0.336191,856,768,0.724876,952,1024,0.625553,968,696,0.121588,1024,808,0.125529,1024,992,0.113491
185,6.17283,800,416,0.201286,808,408,0.159817,800,424,0.199064,832,480,0.232437,808,472,0.299197,864,456,0.299916,928,496,0.162342,1032,472,0.16085,0,0,0,864,680,0.552172,864,768,0.733416,952,1024,0.64224,984,656,0.419172,1000,784,0.392259,1040,984,0.445876
190,6.33967,808,456,0.264371,816,440,0.220681,800,432,0.266236,800,488,0.205114,808,480,0.225931,832,496,0.138815,808,480,0.181603,800,480,0.120994,0,0,0,840,664,0.371955,864,784,0.569388,952,1016,0.588412,952,680,0.148696,1000,784,0.125741,0,0,0
195,6.5065,808,456,0.288176,816,456,0.274558,808,456,0.289019,808,504,0.159196,816,472,0.181724,0,0,0,832,496,0.148407,808,464,0.110387,0,0,0,848,688,0.328343,856,768,0.646529,944,1024,0.579784,952,696,0.11302,1008,800,0.15725,1016,1000,0.11994
200,6.67333,808,440,0.295671,816,440,0.244713,808,440,0.337367,808,480,0.243347,808,480,0.375186,856,448,0.230887,1000,328,0.256768,1040,424,0.198235,0,0,0,864,672,0.557866,856,760,0.772581,944,1016,0.653342,984,656,0.461596,992,784,0.464255,1040,984,0.428907
205,6.84017,808,472,0.32624,816,464,0.319611,800,464,0.335174,800,504,0.237062,824,480,0.204766,832,496,0.11289,832,496,0.193843,0,0,0,0,0,0,856,688,0.443647,856,768,0.722256,944,1024,0.593736,976,696,0.245552,1008,800,0.312077,1032,992,0.367322
210,7.007,888,288,0.478146,904,272,0.400121,880,272,0.46881,856,352,0.444793,800,480,0.264952,824,480,0.153813,1000,344,0.41164,1048,424,0.301449,1032,432,0.217378,856,672,0.491203,856,760,0.793894,944,1024,0.6421,992,648,0.345469,1000,776,0.350355,1032,984,0.42378
215,7.17383,808,488,0.224677,816,480,0.240862,800,480,0.207888,816,544,0.138017,800,512,0.190153,816,536,0.104302,840,520,0.123377,0,0,0,0,0,0,864,704,0.385479,856,760,0.737087,944,1024,0.633788,968,704,0.248387,1000,816,0.253365,1032,992,0.392767
220,7.34067,808,512,0.116247,808,504,0.121476,808,504,0.111425,0,0,0,792,576,0.114063,0,0,0,0,0,0,0,0,0,0,0,0,880,728,0.235692,856,752,0.641398,944,1024,0.610203,960,736,0.142519,992,744,0.188136,1032,984,0.33215
225,7.5075,952,576,0.12032,0,0,0,952,568,0.104327,832,560,0.139494,800,560,0.125882,0,0,0,888,552,0.145752,960,608,0.1013,0,0,0,928,760,0.227808,856,744,0.763499,944,1024,0.645832,984,752,0.148126,1000,752,0.165809,1032,992,0.362087
230,7.67433,0,0,0,0,0,0,0,0,0,0,0,0,808,536,0.103572,0,0,0,0,0,0,0,0,0,0,0,0,912,744,0.152715,856,752,0.750522,944,1024,0.640453,0,0,0,1000,760,0.151558,1032,992,0.354104
235,7.84117,960,576,0.126908,0,0,0,952,576,0.107642,0,0,0,808,368,0.105392,0,0,0,0,0,0,0,0,0,0,0,0,944,760,0.233603,856,752,0.796084,952,1024,0.681978,0,0,0,1048,792,0.113645,1032,1000,0.273136
240,8.008,904,304,0.575981,920,288,0.49559,888,288,0.583783,832,352,0.720716,816,448,0.411744,880,520,0.363953,1008,344,0.717532,1056,416,0.46712,1080,520,0.384648,904,584,0.439267,864,760,0.600258,952,1024,0.673286,1040,560,0.53078,1056,760,0.268754,1040,1000,0.291551
245,8.17483,912,336,0.645249,928,312,0.622132,888,312,0.676639,824,368,0.765271,800,472,0.389495,888,520,0.460286,1024,336,0.77862,1080,416,0.371212,1080,504,0.242461,896,608,0.57597,872,752,0.712427,952,1024,0.699521,1040,576,0.654238,1040,768,0.411728,1040,1000,0.28827
250,8.34167,912,336,0.631634,928,312,0.6045,888,312,0.641361,816,360,0.759734,776,456,0.346943,864,512,0.210775,1024,336,0.76771,1080,440,0.478415,1064,520,0.378827,880,640,0.57166,864,752,0.820686,952,1024,0.688545,1048,600,0.675563,1040,784,0.431459,1048,1000,0.25097
255,8.5085,904,336,0.679344,920,312,0.652263,888,312,0.730367,816,352,0.753073,784,432,0.356167,856,512,0.236268,1024,336,0.714349,1080,424,0.320938,1080,504,0.223219,904,624,0.472234,864,760,0.711673,952,1024,0.639016,1048,592,0.649841,1040,784,0.386722,1048,1000,0.264676
260,8.67533,888,328,0.176301,888,320,0.111015,872,320,0.176394,848,360,0.198716,784,368,0.166442,912,544,0.19383,0,0,0,0,0,0,0,0,0,936,720,0.163898,856,752,0.743681,952,1024,0.645487,0,0,0,1024,816,0.156672,1040,1000,0.304081
265,8.84217,896,312,0.244887,912,304,0.166408,888,304,0.261928,848,360,0.322432,808,448,0.19341,904,520,0.240157,1000,352,0.176314,1048,440,0.134233,0,0,0,920,680,0.21131,864,752,0.779564,952,1024,0.719893,1040,592,0.213594,1032,824,0.18228,1048,1008,0.318313
270,9.009,920,576,0.180415,936,576,0.147425,904,576,0.168971,0,0,0,888,576,0.115657,0,0,0,976,568,0.129719,0,0,0,0,0,0,952,768,0.259764,864,752,0.714612,952,1024,0.691838,1032,736,0.120904,1040,800,0.162037,1040,1008,0.327861
275,9.17583,904,280,0.737317,920,264,0.759078,888,272,0.784339,824,352,0.744285,784,448,0.321792,864,512,0.208313,1016,352,0.808368,1080,496,0.575644,1064,528,0.289355,888,648,0.478531,856,744,0.799699,952,1024,0.718219,1048,600,0.710875,1056,776,0.456409,1040,1008,0.35742
280,9.34267,904,280,0.718506,920,264,0.740348,888,272,0.759809,824,352,0.764388,792,440,0.368922,856,504,0.329035,1016,352,0.803294,1064,432,0.610529,1088,528,0.721204,888,616,0.386732,864,760,0.634909,960,1032,0.695159,1032,584,0.582434,1032,784,0.33613,1040,1016,0.444719
285,9.5095,896,280,0.542706,912,264,0.533034,888,272,0.574828,824,352,0.684091,800,448,0.399548,880,512,0.412414,1008,344,0.619072,1064,416,0.469578,1080,520,0.530141,880,632,0.357952,864,760,0.723687,960,1032,0.718115,1016,568,0.615757,1024,792,0.389159,1040,1016,0.492691
290,9.67633,912,560,0.296898,920,552,0.305195,904,560,0.304687,856,584,0.278235,880,568,0.311134,880,528,0.233869,960,576,0.182792,920,544,0.129052,0,0,0,936,728,0.260015,864,760,0.712322,960,1032,0.685968,1008,712,0.258633,1024,832,0.374382,1048,1016,0.469075
295,9.84317,920,568,0.214667,944,560,0.180598,904,568,0.207963,880,584,0.163416,848,576,0.184611,1072,536,0.161633,984,600,0.100847,0,0,0,0,0,0,944,736,0.15217,864,760,0.562473,960,1032,0.639343,1016,728,0.120969,1024,832,0.26391,1048,1008,0.416949
300,10.01,896,280,0.375561,912,264,0.345022,888,272,0.405857,848,360,0.484752,840,464,0.310203,880,520,0.44937,1008,344,0.475437,1064,440,0.432984,1080,536,0.42173,904,648,0.296024,864,752,0.668009,952,1024,0.639827,1024,576,0.538807,1024,816,0.366525,1040,1016,0.457072
305,10.1768,920,568,0.225418,920,552,0.167129,904,568,0.237274,872,584,0.160308,848,560,0.184743,888,520,0.261953,1000,344,0.127658,1040,424,0.175562,0,0,0,928,728,0.273737,856,752,0.753583,952,1024,0.635415,1016,688,0.200572,1024,832,0.259282,1040,1008,0.407777
310,10.3437,928,576,0.244491,928,560,0.206901,896,560,0.228094,856,576,0.207069,872,560,0.169656,888,528,0.149225,952,576,0.189137,920,544,0.101044,0,0,0,936,752,0.403698,856,744,0.894105,960,1024,0.634248,1016,728,0.232903,1024,880,0.152622,1048,1016,0.309018
315,10.5105,904,568,0.263261,904,552,0.217866,896,560,0.278947,864,592,0.227205,872,560,0.230897,880,536,0.178137,936,584,0.164443,1048,432,0.119157,0,0,0,928,728,0.305074,856,744,0.831322,952,1024,0.628604,1000,696,0.309217,1024,840,0.255676,1048,1016,0.432268
320,10.6773,904,280,0.383577,912,264,0.351557,896,272,0.42796,840,352,0.503793,840,456,0.262039,888,520,0.454748,1008,352,0.47722,1072,456,0.442495,1056,528,0.439087,920,680,0.355024,856,744,0.836178,952,1024,0.639986,1024,584,0.512754,1024,784,0.389006,1048,1016,0.469434
325,10.8442,912,568,0.257455,928,560,0.198109,904,568,0.272473,880,616,0.174045,872,568,0.206536,0,0,0,976,584,0.168964,0,0,0,0,0,0,936,744,0.390189,856,736,0.806248,952,1032,0.60795,1016,720,0.305831,1032,848,0.231675,1048,1016,0.345592
330,11.011,904,568,0.248079,912,560,0.187229,896,560,0.246485,872,592,0.166982,856,560,0.244538,864,552,0.182855,968,568,0.147523,0,0,0,0,0,0,928,728,0.402454,864,744,0.762744,952,1032,0.640565,1024,712,0.283853,1032,840,0.340135,1048,1024,0.458171
335,11.1778,888,304,0.253034,896,296,0.163104,872,304,0.259668,848,368,0.383158,808,456,0.258918,872,536,0.400469,984,352,0.167734,1040,448,0.248793,1056,528,0.162252,864,576,0.225134,856,720,0.838741,960,1032,0.62763,1016,568,0.356373,1040,784,0.298135,1048,1008,0.381134
340,11.3447,888,560,0.21554,888,544,0.157517,880,552,0.179084,872,584,0.140689,832,592,0.209535,864,560,0.131344,960,560,0.136719,0,0,0,0,0,0,936,736,0.347138,856,728,0.851566,952,1024,0.615812,1016,712,0.245611,1032,872,0.330361,1048,1024,0.403833
345,11.5115,872,312,0.221869,904,304,0.144195,864,304,0.223873,816,360,0.35339,760,424,0.276095,784,408,0.129047,952,376,0.135234,1024,440,0.155352,0,0,0,896,696,0.418164,856,720,0.889899,960,1024,0.583495,1016,688,0.312554,1032,848,0.291801,1048,1024,0.266855
350,11.6783,904,280,0.731463,912,264,0.712759,888,264,0.745451,824,352,0.737291,792,440,0.464079,840,488,0.226564,1000,344,0.742434,1048,408,0.512691,1088,512,0.463365,856,576,0.473892,864,744,0.764102,960,1024,0.637285,1016,560,0.67306,1016,736,0.411538,1056,1024,0.332383
355,11.8452,912,288,0.873189,920,272,0.861937,888,272,0.862524,808,360,0.844956,752,464,0.598348,808,528,0.299317,1016,336,0.876281,1072,456,0.664974,1080,544,0.530305,856,592,0.556628,856,704,0.963135,960,1000,0.735102,1016,568,0.720074,1032,736,0.499526,1048,1024,0.230883
360,12.012,872,544,0.241118,880,536,0.177352,864,544,0.248921,856,568,0.289902,856,664,0.204582,888,560,0.111373,944,552,0.267152,960,552,0.169216,896,576,0.114804,920,728,0.536246,848,688,0.932472,952,984,0.808684,1016,712,0.280564,1032,816,0.261392,1024,960,0.224524
365,12.1788,872,536,0.312118,872,512,0.289754,856,504,0.313721,840,560,0.437975,856,656,0.2293,856,504,0.123696,944,552,0.360096,952,528,0.198255,888,576,0.105154,904,712,0.586865,840,672,0.957409,936,944,0.770404,1000,704,0.352051,1016,840,0.345164,1024,944,0.196332
370,12.3457,888,536,0.189962,888,528,0.1268,872,536,0.197648,856,560,0.260166,856,648,0.230136,864,648,0.108321,960,552,0.237723,960,536,0.188913,928,560,0.107053,920,696,0.527408,832,656,0.979346,928,928,0.805881,1024,696,0.224139,1048,736,0.118253,0,0,0
375,12.5125,880,296,0.187122,872,544,0.149458,856,552,0.206514,840,576,0.163932,872,496,0.193485,896,552,0.122924,920,552,0.155627,944,528,0.199396,0,0,0,904,688,0.281894,824,648,0.815345,920,904,0.737373,936,672,0.174359,0,0,0,952,896,0.105706
380,12.6793,832,568,0.263404,848,560,0.237431,824,576,0.365487,824,592,0.292852,808,696,0.205373,856,680,0.140227,912,552,0.180767,904,520,0.166031,0,0,0,920,696,0.290585,824,632,0.58454,920,872,0.746345,920,672,0.261377,0,0,0,0,0,0
385,12.8462,848,576,0.21801,848,568,0.191529,840,576,0.279687,832,584,0.243954,816,712,0.187021,856,656,0.157882,928,552,0.183494,936,528,0.137356,0,0,0,936,704,0.277648,832,648,0.608388,920,880,0.667497,920,672,0.176641,0,0,0,0,0,0
390,13.013,824,616,0.125421,888,536,0.106305,856,560,0.178621,856,568,0.173362,776,448,0.185644,872,632,0.133469,952,544,0.151855,952,520,0.132515,0,0,0,936,696,0.36632,840,632,0.72204,920,888,0.750441,1040,688,0.131584,0,0,0,0,0,0
395,13.1798,800,408,0.175983,808,408,0.137071,800,416,0.169778,824,416,0.178052,760,432,0.227336,0,0,0,0,0,0,792,400,0.126956,0,0,0,912,688,0.308562,816,632,0.640705,920,880,0.733861,928,680,0.115636,0,0,0,0,0,0
400,13.3467,984,568,0.185928,1000,560,0.15793,856,560,0.204616,864,576,0.234022,768,432,0.239261,896,552,0.101473,960,552,0.218765,960,528,0.23929,928,560,0.135613,936,696,0.398209,824,632,0.735593,920,880,0.746766,1032,688,0.202183,0,0,0,0,0,0
405,13.5135,920,552,0.159955,1008,552,0.131216,864,560,0.228421,864,576,0.145327,768,432,0.165257,0,0,0,1000,552,0.1164,1040,488,0.135847,0,0,0,936,696,0.434342,824,632,0.760145,920,880,0.695995,1032,680,0.257154,1048,720,0.100698,0,0,0
410,13.6803,872,568,0.22161,872,576,0.170725,864,568,0.301069,872,592,0.237061,856,632,0.1788,864,648,0.108709,952,552,0.166531,952,520,0.122248,0,0,0,944,704,0.304598,824,632,0.631697,920,872,0.58183,1024,688,0.1285,0,0,0,0,0,0
415,13.8472,864,552,0.223743,888,536,0.185019,864,552,0.274382,864,584,0.277033,824,688,0.203063,912,552,0.125741,944,552,0.209731,960,528,0.132191,888,576,0.114567,928,704,0.27515,832,640,0.655924,920,872,0.666667,928,672,0.135695,0,0,0,0,0,0
420,14.014,984,560,0.167964,1008,560,0.164007,864,560,0.222506,888,600,0.281018,816,704,0.200284,912,552,0.138421,960,560,0.17341,928,520,0.121466,896,576,0.115057,928,704,0.339283,824,632,0.679326,920,872,0.748101,1016,688,0.135663,0,0,0,0,0,0
425,14.1808,888,536,0.116016,984,544,0.133594,856,552,0.179731,888,584,0.221772,784,456,0.175939,856,680,0.12752,984,544,0.167818,1032,488,0.126361,936,560,0.103322,920,688,0.36679,824,640,0.712802,920,872,0.72425,1032,672,0.221406,0,0,0,0,0,0
430,14.3477,864,544,0.115294,1000,552,0.115021,856,544,0.184521,848,368,0.172323,768,448,0.230395,848,680,0.109543,936,544,0.100203,0,0,0,0,0,0,920,680,0.312019,824,632,0.685061,920,872,0.742204,1032,672,0.145852,0,0,0,0,0,0
435,14.5145,896,304,0.300921,904,296,0.240072,888,296,0.310393,848,360,0.447898,784,448,0.359066,760,520,0.193322,984,352,0.277122,1032,440,0.175931,0,0,0,904,648,0.381821,824,632,0.795635,920,872,0.78489,1032,664,0.21435,0,0,0,0,0,0
440,14.6813,888,304,0.531192,904,280,0.461395,880,288,0.599646,824,360,0.786844,776,440,0.4327,768,512,0.18373,1008,344,0.69498,1064,424,0.48025,1088,520,0.428779,888,624,0.569332,824,624,0.914759,920,880,0.753736,1032,600,0.448958,1040,720,0.234141,0,0,0
445,14.8482,896,304,0.471064,904,288,0.394859,880,296,0.551739,832,360,0.752558,776,424,0.457677,784,408,0.181032,992,344,0.597399,1056,408,0.407278,1080,504,0.259563,864,584,0.440392,832,640,0.796243,920,880,0.763236,1032,592,0.339006,1032,712,0.169375,0,0,0
450,15.015,888,296,0.167441,872,544,0.139247,848,560,0.17774,848,352,0.265969,768,416,0.275756,848,688,0.104555,1000,336,0.196391,0,0,0,0,0,0,928,696,0.259145,832,648,0.639323,920,872,0.738573,928,672,0.106238,0,0,0,0,0,0
455,15.1818,912,304,0.68813,920,296,0.61959,888,296,0.697427,816,360,0.83622,760,448,0.54459,760,512,0.374003,1008,336,0.763983,1064,408,0.43944,1080,512,0.349544,888,616,0.557116,824,624,0.938223,920,888,0.790653,1048,600,0.458562,1040,720,0.221269,0,0,0
460,15.3487,912,304,0.680955,920,288,0.618405,888,296,0.685244,816,360,0.852478,752,448,0.514924,760,520,0.317712,1008,328,0.798684,1064,408,0.506482,1088,512,0.361932,880,616,0.548038,824,632,0.90543,920,888,0.794398,1040,600,0.475192,1048,720,0.242415,0,0,0
465,15.5155,904,304,0.628302,920,296,0.562298,888,296,0.661374,816,368,0.796001,760,440,0.465643,768,520,0.27896,1000,344,0.618866,1056,408,0.298723,1056,464,0.131644,880,624,0.544668,824,624,0.908707,920,888,0.803798,1048,616,0.375297,1032,720,0.215187,0,0,0
470,15.6823,888,304,0.394165,904,296,0.327874,872,296,0.435936,832,360,0.646382,768,424,0.470645,760,512,0.197929,968,360,0.293212,1040,464,0.196595,0,0,0,896,664,0.507019,824,632,0.833639,920,888,0.78819,1040,664,0.333254,1040,720,0.14988,0,0,0
475,15.8492,880,312,0.28473,888,304,0.200097,872,304,0.318857,832,360,0.440138,776,416,0.399273,776,416,0.191407,984,536,0.220406,1048,496,0.17439,944,544,0.107189,888,648,0.480121,824,624,0.863438,928,880,0.758265,1040,672,0.300225,1040,720,0.119135,0,0,0
480,16.016,888,304,0.495475,912,296,0.440568,880,296,0.57286,824,360,0.76713,760,432,0.525,784,432,0.240384,984,360,0.474145,1056,440,0.229319,1000,432,0.105099,872,624,0.605335,824,632,0.903011,920,880,0.784101,1024,600,0.360476,1032,720,0.158367,0,0,0
485,16.1828,888,304,0.384508,904,288,0.341308,880,296,0.435578,824,352,0.613277,768,416,0.491684,784,416,0.248865,976,352,0.273042,1024,432,0.159942,992,424,0.105362,880,640,0.522109,824,632,0.90992,920,880,0.794173,1024,648,0.259575,1032,720,0.128187,0,0,0
