frame,time_sec,kp0_x,kp0_y,kp0_c,kp1_x,kp1_y,kp1_c,kp2_x,kp2_y,kp2_c,kp3_x,kp3_y,kp3_c,kp4_x,kp4_y,kp4_c,kp5_x,kp5_y,kp5_c,kp6_x,kp6_y,kp6_c,kp7_x,kp7_y,kp7_c,kp8_x,kp8_y,kp8_c,kp9_x,kp9_y,kp9_c,kp10_x,kp10_y,kp10_c,kp11_x,kp11_y,kp11_c,kp12_x,kp12_y,kp12_c,kp13_x,kp13_y,kp13_c,kp14_x,kp14_y,kp14_c
60,2.002,816,264,0.178561,824,256,0.189775,824,256,0.154437,840,336,0.144355,800,360,0.14023,0,0,0,840,328,0.154907,0,0,0,0,0,0,808,408,0.123107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,2.16883,0,0,0,800,304,0.107122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,400,0.100287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2.33567,0,0,0,800,304,0.105597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,2.5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,400,0.100304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,2.66933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2.83617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3.16983,0,0,0,880,304,0.104116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3.33667,0,0,0,880,304,0.11433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,3.5035,0,0,0,880,304,0.117913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,3.67033,888,304,0.138986,880,304,0.148107,888,296,0.126005,912,320,0.106031,0,0,0,0,0,0,816,328,0.10756,0,0,0,0,0,0,776,400,0.103248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,3.83717,888,304,0.131433,880,304,0.142169,888,296,0.119273,912,328,0.102157,0,0,0,0,0,0,816,328,0.101974,0,0,0,0,0,0,776,400,0.10154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,4.004,880,304,0.131928,872,304,0.147674,880,296,0.121137,832,328,0.119205,0,0,0,0,0,0,816,336,0.116772,0,0,0,0,0,0,768,392,0.107876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,4.17083,800,288,0.117854,880,288,0.134388,896,288,0.107052,864,328,0.138576,808,360,0.105208,0,0,0,840,336,0.130783,0,0,0,0,0,0,808,408,0.118216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,4.33767,888,296,0.124985,888,288,0.143199,904,288,0.118176,880,328,0.150785,816,368,0.114711,0,0,0,840,336,0.137491,0,0,0,0,0,0,808,416,0.11186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,4.5045,896,296,0.167705,904,288,0.177354,904,288,0.152676,904,328,0.168771,816,376,0.125294,0,0,0,848,328,0.140163,0,0,0,0,0,0,808,416,0.122586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,4.67133,880,296,0.222126,888,288,0.220898,888,296,0.198797,888,328,0.171934,808,360,0.129753,0,0,0,832,336,0.139076,0,0,0,0,0,0,792,408,0.117551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,4.83817,880,296,0.172928,888,296,0.168746,880,296,0.156245,880,336,0.140115,0,0,0,0,0,0,840,336,0.10111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,5.005,880,296,0.157697,888,288,0.153104,888,288,0.132686,888,328,0.132325,816,368,0.112929,0,0,0,0,0,0,0,0,0,0,0,0,872,416,0.120048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,5.17183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,5.33867,0,0,0,832,336,0.105803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,416,0.148108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,5.5055,0,0,0,832,352,0.122498,0,0,0,832,432,0.108039,0,0,0,0,0,0,832,408,0.102387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,5.67233,824,256,0.23257,832,248,0.237599,824,256,0.18168,832,304,0.164541,816,344,0.15971,824,344,0.115971,888,280,0.232104,896,312,0.208999,0,0,0,832,384,0.236635,776,440,0.191261,0,0,0,872,392,0.195024,0,0,0,0,0,0
175,5.83917,864,256,0.275662,864,256,0.344795,936,288,0.261261,888,320,0.337257,848,360,0.424215,856,368,0.239461,912,296,0.52595,904,352,0.54638,840,416,0.335153,872,416,0.350575,0,0,0,0,0,0,904,408,0.324463,0,0,0,0,0,0
180,6.006,880,288,0.27298,880,280,0.263034,880,280,0.261344,888,312,0.256357,920,328,0.211753,920,344,0.156771,880,312,0.241808,920,320,0.229723,864,312,0.124587,872,408,0.262857,0,0,0,0,0,0,832,392,0.103666,0,0,0,0,0,0
185,6.17283,832,256,0.705443,848,248,0.767496,832,256,0.677449,856,312,0.475892,840,360,0.448123,856,360,0.225112,912,304,0.483027,952,336,0.345486,888,312,0.114557,872,400,0.334257,856,320,0.221854,832,464,0.112508,928,392,0.261707,0,0,0,944,408,0.152858
190,6.33967,840,264,0.531218,848,256,0.574881,840,256,0.492746,856,312,0.434643,832,360,0.427957,840,368,0.207707,904,296,0.386656,960,352,0.293548,0,0,0,848,408,0.277866,0,0,0,0,0,0,936,384,0.192219,960,384,0.106565,976,432,0.273143
195,6.5065,896,288,0.33744,896,280,0.324213,888,272,0.376596,864,312,0.364123,832,360,0.358284,832,360,0.181982,896,312,0.252055,952,328,0.167867,896,296,0.103466,864,392,0.341369,0,0,0,0,0,0,896,400,0.188444,0,0,0,832,464,0.101819
200,6.67333,824,264,0.519092,824,248,0.562559,816,256,0.540554,832,312,0.503019,792,352,0.464697,816,336,0.342322,904,304,0.502469,920,368,0.307194,856,344,0.1785,832,440,0.365361,888,528,0.171337,0,0,0,912,416,0.220758,0,0,0,0,0,0
205,6.84017,816,264,0.788482,824,256,0.848344,816,256,0.857499,840,328,0.617682,784,376,0.797268,824,296,0.579741,904,296,0.660216,928,360,0.313873,872,368,0.162305,864,424,0.367477,752,384,0.122882,0,0,0,920,408,0.311088,960,432,0.125906,944,480,0.120881
210,7.007,824,264,0.571649,832,248,0.594465,816,256,0.596461,824,304,0.443405,800,344,0.48101,800,336,0.223034,888,296,0.461955,936,344,0.236791,0,0,0,848,392,0.37412,944,416,0.123518,0,0,0,896,392,0.301706,936,416,0.130596,864,456,0.128859
215,7.17383,824,256,0.66962,824,248,0.726669,824,256,0.649197,832,320,0.517159,800,352,0.613168,808,360,0.253637,896,304,0.526519,912,360,0.23143,912,352,0.135661,848,424,0.381582,888,464,0.170697,848,536,0.16509,904,416,0.299845,904,456,0.129158,880,512,0.234251
220,7.34067,816,256,0.821548,824,248,0.876312,816,248,0.853552,824,312,0.754247,792,360,0.672408,800,360,0.559701,904,312,0.767146,912,376,0.442151,872,376,0.213727,840,416,0.529167,824,432,0.363662,832,544,0.662844,888,408,0.524736,872,440,0.397589,840,528,0.615992
225,7.5075,808,256,0.864239,824,248,0.925969,816,248,0.905868,824,312,0.7037,792,360,0.682447,800,352,0.485249,896,304,0.755713,936,328,0.418656,976,344,0.185812,840,408,0.484736,832,432,0.253882,824,544,0.510374,880,408,0.429583,856,448,0.222217,848,520,0.411798
230,7.67433,824,256,0.874901,840,248,0.959915,824,248,0.854328,832,304,0.681165,800,344,0.769055,792,376,0.34243,896,304,0.758303,920,344,0.416891,864,376,0.23126,848,392,0.593268,840,448,0.4217,824,552,0.714224,872,392,0.542827,856,440,0.43954,832,528,0.601595
235,7.84117,824,248,0.860613,840,240,0.949163,824,248,0.868105,824,304,0.654172,800,344,0.721405,800,360,0.463575,896,296,0.725676,928,328,0.456013,952,352,0.281373,848,400,0.506595,824,440,0.242877,816,528,0.527207,880,400,0.441426,888,352,0.131721,856,496,0.315649
240,8.008,824,256,0.897189,832,248,0.947139,824,248,0.921836,832,312,0.804264,800,352,0.72049,792,376,0.518917,888,304,0.781767,904,368,0.462237,872,376,0.309756,840,400,0.596663,832,440,0.506782,808,512,0.442889,872,400,0.626342,856,448,0.539401,792,512,0.679025
245,8.17483,824,256,0.792185,832,248,0.844805,824,248,0.751538,840,312,0.545026,792,360,0.553236,792,344,0.335924,880,312,0.723921,864,384,0.47809,848,432,0.229775,848,416,0.418308,800,432,0.160215,832,464,0.119313,856,416,0.456085,832,448,0.10704,784,456,0.300475
250,8.34167,824,264,0.831238,832,248,0.909607,824,256,0.82722,848,320,0.620655,816,392,0.461284,816,288,0.227735,888,304,0.722126,856,376,0.515149,784,424,0.37965,864,432,0.324074,0,0,0,0,0,0,888,408,0.293353,0,0,0,0,0,0
255,8.5085,824,256,0.658744,832,248,0.725503,824,248,0.629079,848,304,0.328899,824,448,0.379215,864,392,0.272778,888,288,0.459782,864,352,0.309398,832,352,0.175504,864,392,0.273799,0,0,0,0,0,0,896,400,0.165081,0,0,0,0,0,0
260,8.67533,0,0,0,832,376,0.115852,0,0,0,848,376,0.121626,840,320,0.112448,0,0,0,840,392,0.144791,0,0,0,0,0,0,800,480,0.155066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,8.84217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270,9.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,9.17583,896,264,0.150331,896,264,0.144663,896,256,0.171587,864,312,0.116546,808,328,0.137363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,9.34267,0,0,0,856,264,0.105584,0,0,0,856,288,0.118206,808,320,0.20968,824,312,0.154289,0,0,0,856,288,0.107856,0,0,0,784,352,0.166144,0,0,0,0,0,0,848,352,0.100249,0,0,0,0,0,0
285,9.5095,872,376,0.130816,896,376,0.155792,888,360,0.102224,912,320,0.134213,912,304,0.138108,880,336,0.135329,904,408,0.177434,920,328,0.206386,888,352,0.204163,864,384,0.180299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,9.67633,840,256,0.494734,848,248,0.556122,848,248,0.443114,856,304,0.467043,832,328,0.411529,848,352,0.288182,912,296,0.465288,920,352,0.330127,888,392,0.201884,864,392,0.385905,880,456,0.12082,0,0,0,912,392,0.250716,0,0,0,0,0,0
295,9.84317,848,248,0.307401,856,248,0.330858,840,248,0.262517,848,296,0.230911,840,328,0.161115,856,344,0.130407,896,296,0.234165,928,344,0.151446,856,248,0.112805,848,392,0.234199,0,0,0,0,0,0,888,400,0.128828,0,0,0,0,0,0
300,10.01,848,248,0.197957,856,248,0.204584,848,248,0.163024,880,320,0.168314,856,352,0.189276,848,368,0.142649,904,296,0.17928,920,360,0.249858,856,408,0.128419,848,400,0.191652,0,0,0,0,0,0,896,392,0.129639,0,0,0,0,0,0
305,10.1768,832,248,0.282816,840,248,0.283449,832,248,0.227877,848,312,0.195109,832,352,0.151451,824,368,0.120081,896,296,0.194972,904,352,0.185679,0,0,0,848,416,0.236726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,10.3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800,408,0.118178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315,10.5105,832,256,0.534437,840,248,0.58666,832,248,0.502865,840,312,0.315965,832,328,0.221681,792,336,0.123154,904,304,0.388267,896,352,0.296922,824,352,0.145271,848,408,0.219588,0,0,0,0,0,0,912,392,0.114508,0,0,0,0,0,0
320,10.6773,888,256,0.363472,888,256,0.349191,872,248,0.424014,880,312,0.327849,912,368,0.268932,824,344,0.172236,928,304,0.394027,936,328,0.274977,832,336,0.156638,920,392,0.302193,0,0,0,936,456,0.110423,952,384,0.185867,0,0,0,0,0,0
325,10.8442,936,272,0.490641,944,264,0.466004,928,264,0.493843,912,312,0.53234,872,328,0.397307,824,336,0.267823,968,304,0.45654,928,336,0.394271,832,328,0.250208,936,392,0.388107,0,0,0,0,0,0,968,392,0.245947,0,0,0,0,0,0
330,11.011,936,288,0.543403,944,280,0.533459,928,280,0.580426,920,320,0.527465,904,344,0.367709,856,344,0.409289,976,312,0.452018,936,328,0.351649,888,344,0.281003,944,408,0.35769,0,0,0,0,0,0,976,392,0.255284,0,0,0,0,0,0
335,11.1778,880,384,0.111795,896,368,0.111707,0,0,0,920,368,0.101822,896,336,0.1033,0,0,0,944,384,0.110259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,11.3447,1000,288,0.150815,1008,288,0.142763,1000,280,0.157123,968,328,0.12686,0,0,0,920,368,0.171617,0,0,0,1000,400,0.20161,928,360,0.1804,912,368,0.110665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,11.5115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,11.6783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,768,432,0.108975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,11.8452,912,256,0.459116,920,248,0.454136,904,248,0.471148,880,280,0.486515,872,296,0.376233,936,256,0.297291,952,280,0.316313,920,280,0.18349,920,280,0.129812,792,464,0.158658,0,0,0,0,0,0,944,384,0.100085,0,0,0,0,0,0
360,12.012,880,256,0.285413,880,248,0.29551,864,240,0.289545,888,280,0.286126,840,240,0.207072,864,304,0.126051,888,280,0.240762,840,240,0.142413,864,288,0.150707,872,368,0.215675,0,0,0,0,0,0,896,384,0.100488,0,0,0,0,0,0
365,12.1788,856,408,0.428859,856,408,0.358675,848,408,0.438925,864,448,0.501038,912,400,0.249974,912,432,0.205513,904,424,0.342441,896,400,0.160767,912,368,0.113687,896,528,0.322878,0,0,0,0,0,0,944,528,0.178913,0,0,0,0,0,0
370,12.3457,896,432,0.379608,888,392,0.309453,880,440,0.407239,880,480,0.588688,864,496,0.622786,888,456,0.32028,952,440,0.303571,960,400,0.22948,920,408,0.140926,960,544,0.273114,0,0,0,0,0,0,992,512,0.265637,0,0,0,0,0,0
375,12.5125,912,448,0.266918,896,448,0.244077,896,448,0.313396,896,480,0.423749,904,472,0.487953,968,408,0.333234,976,464,0.182952,896,432,0.107902,0,0,0,968,552,0.224091,0,0,0,0,0,0,1000,512,0.142385,0,0,0,0,0,0
380,12.6793,888,440,0.234465,888,448,0.190438,888,440,0.219313,896,480,0.388134,904,496,0.285167,920,480,0.210472,896,480,0.199991,0,0,0,0,0,0,928,544,0.202461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,12.8462,1016,248,0.347967,1016,248,0.369014,1000,248,0.335934,976,280,0.385816,1000,280,0.589841,1088,272,0.565162,1000,296,0.207539,1016,256,0.208578,1016,256,0.105132,944,520,0.223581,0,0,0,0,0,0,1048,392,0.135439,0,0,0,0,0,0
390,13.013,904,432,0.345426,912,432,0.249249,896,424,0.407613,904,456,0.507906,920,464,0.340006,920,464,0.228316,968,448,0.189162,984,288,0.202776,0,0,0,968,544,0.424885,864,424,0.101406,0,0,0,1016,528,0.220134,0,0,0,0,0,0
395,13.1798,888,376,0.383964,896,360,0.293225,880,368,0.387757,888,416,0.4529,896,464,0.271079,920,440,0.174188,936,384,0.407267,952,400,0.287945,896,416,0.193847,928,528,0.571178,1000,648,0.132405,0,0,0,984,512,0.487589,1088,544,0.104804,0,0,0
400,13.3467,904,384,0.506146,904,376,0.438081,888,376,0.5546,896,424,0.707927,872,384,0.242471,920,384,0.217397,960,400,0.496988,936,352,0.255665,896,416,0.194845,944,544,0.56548,1056,576,0.105489,0,0,0,1000,520,0.408572,1088,496,0.186138,1072,568,0.107989
405,13.5135,912,368,0.425772,912,360,0.339994,904,360,0.483992,904,424,0.687271,888,448,0.340794,920,376,0.204341,960,392,0.481784,912,328,0.330839,896,352,0.202688,944,520,0.511617,976,600,0.134337,0,0,0,992,496,0.393473,1088,504,0.126542,0,0,0
410,13.6803,0,0,0,0,0,0,0,0,0,904,400,0.11993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,496,0.12535,880,696,0.121555,0,0,0,0,0,0,0,0,0,0,0,0
415,13.8472,896,352,0.247463,904,344,0.21375,896,352,0.281607,888,384,0.49822,880,392,0.335502,920,360,0.176458,936,360,0.173008,896,368,0.159054,896,384,0.111971,912,496,0.214255,0,0,0,0,0,0,952,464,0.156579,0,0,0,0,0,0
420,14.014,888,344,0.241649,888,344,0.215116,888,336,0.259882,888,384,0.314915,904,344,0.254934,904,352,0.158256,896,368,0.215926,904,344,0.133633,0,0,0,904,464,0.104639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
425,14.1808,856,272,0.1042,872,288,0.117654,0,0,0,896,368,0.194518,880,384,0.13999,0,0,0,912,328,0.120342,0,0,0,0,0,0,912,432,0.129784,0,0,0,0,0,0,944,424,0.112132,0,0,0,0,0,0
430,14.3477,912,328,0.364174,920,328,0.313802,896,344,0.418338,896,376,0.624562,888,376,0.45087,1016,280,0.315855,976,352,0.253689,928,312,0.279626,880,384,0.12458,936,464,0.192559,0,0,0,0,0,0,984,432,0.153144,0,0,0,0,0,0
435,14.5145,856,312,0.161704,872,312,0.165712,864,312,0.14089,872,344,0.184373,864,376,0.162444,864,296,0.10249,896,328,0.189864,912,320,0.120316,0,0,0,864,344,0.115367,880,336,0.277795,864,456,0.110319,928,352,0.131183,0,0,0,0,0,0
440,14.6813,832,288,0.562818,840,296,0.54227,824,288,0.735802,824,328,0.614988,872,304,0.663041,984,192,0.45273,888,328,0.479468,1008,288,0.27775,992,280,0.2229,888,392,0.454983,832,328,0.130563,0,0,0,944,376,0.345691,0,0,0,0,0,0
445,14.8482,1024,256,0.511301,1040,248,0.538892,1016,248,0.529114,992,312,0.39021,824,336,0.765784,1000,240,0.467316,1080,312,0.401478,1088,376,0.10274,1000,288,0.110626,896,416,0.387634,904,480,0.148143,0,0,0,1032,424,0.26214,1040,504,0.142563,0,0,0
450,15.015,848,296,0.478129,848,296,0.482853,832,296,0.577988,816,336,0.801369,832,328,0.655105,896,240,0.416708,904,336,0.384323,960,248,0.120816,984,288,0.126105,864,384,0.308999,904,488,0.147652,0,0,0,904,384,0.223192,0,0,0,0,0,0
455,15.1818,920,288,0.553762,928,280,0.506737,904,280,0.551144,840,336,0.51198,832,320,0.740678,920,200,0.518751,944,320,0.536342,1008,272,0.188285,888,288,0.120903,880,368,0.295296,816,280,0.108336,0,0,0,952,432,0.163687,0,0,0,0,0,0
460,15.3487,944,288,0.518491,944,280,0.527838,928,280,0.534121,888,344,0.589937,832,320,0.881607,912,248,0.499147,976,336,0.591402,1000,312,0.270433,1024,296,0.179032,888,480,0.494411,856,504,0.164192,872,568,0.115648,984,448,0.336835,0,0,0,928,528,0.10588
465,15.5155,928,288,0.808093,944,288,0.787983,912,280,0.832522,880,344,0.835403,840,288,0.880888,912,256,0.488716,968,328,0.801377,1008,304,0.276166,1024,304,0.159017,928,440,0.631973,1000,528,0.180458,0,0,0,992,424,0.564178,1072,480,0.211846,0,0,0
470,15.6823,976,280,0.813375,984,272,0.826668,960,272,0.763625,904,344,0.71402,872,264,0.980771,960,192,0.661044,984,320,0.639387,1024,304,0.452015,1048,264,0.422431,936,440,0.52471,888,520,0.204877,0,0,0,1008,424,0.464224,1088,504,0.145386,0,0,0
475,15.8492,968,280,0.497555,984,272,0.426728,952,264,0.465978,896,312,0.510372,888,272,0.790869,968,184,0.685397,976,312,0.382765,1024,320,0.1779,936,304,0.189882,912,416,0.298486,864,248,0.126522,0,0,0,992,416,0.186952,0,0,0,0,0,0
480,16.016,1048,248,0.67214,1064,232,0.675483,1032,240,0.632761,952,312,0.52327,904,304,0.540502,976,312,0.216279,1072,312,0.422563,1088,192,0.623934,976,168,0.691508,936,480,0.38923,1016,616,0.107234,0,0,0,1024,472,0.226802,0,0,0,0,0,0
485,16.1828,952,312,0.337422,968,312,0.236447,944,304,0.295682,944,352,0.439188,984,320,0.335315,1032,280,0.175694,976,352,0.459329,984,304,0.238087,928,296,0.140579,944,496,0.471492,1024,592,0.119429,0,0,0,1000,480,0.366776,0,0,0,0,0,0
490,16.3497,912,288,0.225264,1048,224,0.184383,896,280,0.207158,920,320,0.246959,936,304,0.353765,984,280,0.268155,928,328,0.175548,1048,368,0.135757,0,0,0,920,480,0.191381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,16.5165,1056,232,0.869178,1072,216,0.856291,1048,216,0.892501,992,280,0.709701,920,360,0.63145,1024,392,0.69111,1080,288,0.803334,1120,200,0.647052,1016,176,0.540588,976,416,0.691747,976,536,0.27382,1032,608,0.156936,1048,408,0.569129,1056,552,0.172697,936,576,0.102054
500,16.6833,960,304,0.186819,960,312,0.168591,960,296,0.17182,952,320,0.257761,992,376,0.324005,1064,408,0.364837,960,392,0.179791,1080,352,0.119088,0,0,0,944,504,0.213936,0,0,0,0,0,0,1040,416,0.132761,0,0,0,0,0,0
505,16.8502,0,0,0,944,296,0.111627,944,288,0.111181,936,336,0.130713,960,456,0.130525,984,504,0.122348,920,352,0.102443,1000,416,0.111272,0,0,0,936,576,0.134976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,17.017,976,312,0.483209,984,304,0.472265,968,304,0.491857,944,328,0.550715,1008,368,0.489433,1056,400,0.525013,984,360,0.279654,1016,344,0.201986,936,312,0.132896,968,456,0.413453,968,600,0.11185,0,0,0,1016,424,0.155244,0,0,0,0,0,0
515,17.1838,1016,256,0.649132,1024,248,0.6147,1016,240,0.680955,944,304,0.665927,944,352,0.576703,1024,376,0.622719,1032,288,0.483323,1088,232,0.34372,1032,160,0.278817,1000,400,0.429976,1056,488,0.225565,0,0,0,1040,376,0.422648,1112,472,0.126763,0,0,0
520,17.3507,976,280,0.234324,992,256,0.227726,976,264,0.23042,936,336,0.259972,912,320,0.283584,952,288,0.138604,944,360,0.161659,1040,352,0.142266,936,376,0.109834,936,496,0.30657,968,568,0.310793,952,728,0.104937,976,496,0.122608,992,576,0.112167,0,0,0
525,17.5175,936,576,0.343895,936,568,0.294393,936,568,0.271056,944,608,0.190533,952,376,0.123341,0,0,0,936,600,0.138422,0,0,0,0,0,0,920,680,0.109863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,17.6843,928,296,0.227295,936,288,0.217652,928,288,0.247706,928,328,0.382801,952,320,0.3118,944,320,0.179158,936,320,0.16361,0,0,0,0,0,0,992,448,0.199082,0,0,0,0,0,0,1024,440,0.128075,0,0,0,0,0,0
535,17.8512,992,264,0.28698,1000,256,0.256335,992,248,0.307794,952,312,0.411015,976,320,0.586134,1048,296,0.43995,1048,304,0.258138,1072,288,0.154329,0,0,0,1000,416,0.365679,0,0,0,0,0,0,1056,408,0.233502,0,0,0,0,0,0
540,18.018,1024,376,0.416934,1032,376,0.365715,1024,368,0.372444,1008,400,0.418202,968,328,0.236708,1016,408,0.279004,1056,408,0.389742,1096,408,0.262785,1080,424,0.141147,1000,504,0.376591,0,0,0,0,0,0,1056,504,0.14396,0,0,0,0,0,0
